"annotation_id","annotator","created_at","id","label","lead_time","title","updated_at"
611,"1","2023-08-25T08:46:03.420348Z",738357,"[{""start"":17,""end"":122,""text"":""Необходимо доработать промежуточное сохранение актов при проведении работ по инструментальной проверке ПУ"",""labels"":[""TITLE""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]},{""start"":12,""end"":16,""text"":""4551"",""labels"":[""ID""]}]",8.584,"[МОЭСК МС] #4551 Необходимо доработать промежуточное сохранение актов при проведении работ по инструментальной проверке ПУ","2023-08-25T08:46:03.420403Z"
612,"1","2023-08-25T08:46:13.570139Z",731487,"[{""start"":22,""end"":87,""text"":""Предоставление прав доступа, смена пароля\/восстановление доступа "",""labels"":[""TITLE""]},{""start"":1,""end"":7,""text"":""КСК МС"",""labels"":[""PROJECT""]},{""start"":9,""end"":22,""text"":""ТП. 02.2023. "",""labels"":[""OTHER""]}]",8.89,"[КСК МС] ТП. 02.2023. Предоставление прав доступа, смена пароля/восстановление доступа ","2023-08-25T08:46:13.570189Z"
613,"1","2023-08-25T08:46:23.514787Z",591468,"[{""start"":24,""end"":56,""text"":"" Отсутствуют районы в фильтрации"",""labels"":[""TITLE""]},{""start"":0,""end"":10,""text"":""МРСК Центр"",""labels"":[""PROJECT""]},{""start"":16,""end"":23,""text"":""1376757"",""labels"":[""ID""]}]",8.639,"МРСК Центр. (SD 1376757) Отсутствуют районы в фильтрации","2023-08-25T08:46:23.514839Z"
614,"1","2023-08-25T08:46:32.651255Z",744210,"[{""start"":23,""end"":66,""text"":""При поиске по ЛС в Омнис и ПАК МК разные ПУ"",""labels"":[""TITLE""]},{""start"":15,""end"":22,""text"":""1600682"",""labels"":[""ID""]},{""start"":1,""end"":12,""text"":""МРСК ЦиП МС"",""labels"":[""PROJECT""]}]",7.536,"[МРСК ЦиП МС] #1600682 При поиске по ЛС в Омнис и ПАК МК разные ПУ","2023-08-25T08:46:32.651311Z"
615,"1","2023-08-25T08:46:40.015713Z",750908,"[{""start"":11,""end"":82,""text"":""Пользователь Угрюмов Р.В. удалил заявки на ограничения (заявка по тел)"",""labels"":[""TITLE""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]}]",5.859,"[МОЭСК МС] Пользователь Угрюмов Р.В.  удалил заявки на ограничения (заявка по тел)","2023-08-25T08:46:40.015774Z"
616,"1","2023-08-25T08:46:50.396394Z",782743,"[{""start"":19,""end"":97,""text"":""В АРМ Диспетчера необходимо добавить возможность удаления выполненного задания"",""labels"":[""TITLE""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]},{""start"":14,""end"":18,""text"":""4933"",""labels"":[""ID""]}]",8.902,"[МОЭСК МС] #HD4933 В АРМ Диспетчера необходимо добавить возможность удаления выполненного задания","2023-08-25T08:46:50.396446Z"
617,"1","2023-08-25T08:47:00.286294Z",774878,"[{""start"":17,""end"":91,""text"":""Необходимо реализовать автозаполнения тарифности по НПУ в акте замены в ЦК"",""labels"":[""TITLE""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]},{""start"":12,""end"":16,""text"":""5002"",""labels"":[""ID""]}]",8.323,"[МОЭСК МС] #5002 Необходимо реализовать автозаполнения тарифности по НПУ в акте замены в ЦК","2023-08-25T08:47:00.286346Z"
618,"1","2023-08-25T08:47:13.776349Z",672558,"[{""start"":16,""end"":196,""text"":""Запрос на изменение \""Необходимо доработать матрицу работ и функционал (Таблица 4.18 ЧТЗ-13) путем добавления типа документа «Проверка соответствия данных» и «Акт снятия показаний»\"""",""labels"":[""TITLE""]},{""start"":0,""end"":7,""text"":""[МОЭСК]"",""labels"":[""PROJECT""]},{""start"":11,""end"":15,""text"":""4138"",""labels"":[""ID""]}]",12.013,"[МОЭСК] #HD4138 Запрос на изменение ""Необходимо доработать матрицу работ и функционал (Таблица 4.18 ЧТЗ-13) путем добавления типа документа «Проверка соответствия данных» и «Акт снятия показаний»""","2023-08-25T08:47:13.776408Z"
619,"1","2023-08-25T08:47:23.405662Z",700619,"[{""start"":13,""end"":58,""text"":""АРМ Диспетчер. Ошибка в разделе Подтверждение"",""labels"":[""TITLE""]},{""start"":0,""end"":12,""text"":""МРСК СК ЛКК."",""labels"":[""PROJECT""]}]",8.331,"МРСК СК ЛКК. АРМ Диспетчер. Ошибка в разделе Подтверждение","2023-08-25T08:47:23.405716Z"
620,"1","2023-08-25T08:47:32.905267Z",776631,"[{""start"":22,""end"":65,""text"":""Отсутствует доступ к системе АРМ диспетчера"",""labels"":[""TITLE""]},{""start"":1,""end"":11,""text"":""МРСК Центр"",""labels"":[""PROJECT""]},{""start"":14,""end"":21,""text"":""1743417"",""labels"":[""ID""]}]",8.114,"[МРСК Центр] #1743417 Отсутствует доступ к системе АРМ диспетчера","2023-08-25T08:47:32.905319Z"
621,"1","2023-08-25T08:47:42.613570Z",816105,"[{""start"":22,""end"":103,""text"":""При редактировании выполненных работ по ЦК в АРМ Диспетчера всплывает белый экран"",""labels"":[""TITLE""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]},{""start"":14,""end"":21,""text"":""1195790"",""labels"":[""ID""]}]",8.303,"[МОЭСК МС] #HD1195790 При редактировании выполненных работ по ЦК в АРМ Диспетчера всплывает белый экран","2023-08-25T08:47:42.613622Z"
622,"1","2023-08-25T08:47:52.880999Z",738096,"[{""start"":23,""end"":85,""text"":""Отсутствует информация по подтверждению в Мобильном агенте ГПХ"",""labels"":[""TITLE""]},{""start"":1,""end"":12,""text"":""МРСК СевКав"",""labels"":[""PROJECT""]},{""start"":17,""end"":22,""text"":""52888"",""labels"":[""ID""]}]",8.917,"[МРСК СевКав] #HD52888 Отсутствует информация по подтверждению в Мобильном агенте ГПХ","2023-08-25T08:47:52.881051Z"
623,"1","2023-08-25T08:48:02.322361Z",793019,"[{""start"":17,""end"":160,""text"":""Необходимо в интерфейсе приложения \""Цифровой контролер\"" добавить кнопку «Добавить еще одно фото данного типа» для загрузки контента одного типа"",""labels"":[""TITLE""]},{""start"":12,""end"":16,""text"":""5194"",""labels"":[""ID""]},{""start"":0,""end"":9,""text"":""[МОЭСК МС"",""labels"":[""PROJECT""]}]",8.095,"[МОЭСК МС] #5194 Необходимо в интерфейсе приложения ""Цифровой контролер"" добавить кнопку «Добавить еще одно фото данного типа» для загрузки контента одного типа","2023-08-25T08:48:02.322412Z"
624,"1","2023-08-25T08:48:15.273493Z",583933,"[{""start"":19,""end"":118,""text"":""Некорректное отображение количества выполненных работ в отчете по статистике отработанных маршрутов"",""labels"":[""TITLE""]},{""start"":0,""end"":18,""text"":""МРСК ЦиП и Центра."",""labels"":[""PROJECT""]},{""start"":122,""end"":130,""text"":"" 2707638"",""labels"":[""ID""]}]",11.589,"МРСК ЦиП и Центра. Некорректное отображение количества выполненных работ в отчете по статистике отработанных маршрутов (SD 2707638)","2023-08-25T08:48:15.273543Z"
625,"1","2023-08-25T08:48:22.832666Z",667014,"[{""start"":21,""end"":72,""text"":""Интеграция между ПК Радар и ПАК Мобильный контролёр"",""labels"":[""TITLE""]},{""start"":1,""end"":20,""text"":""ЕЕ PЕ] Центр и ЦиП."",""labels"":[""PROJECT""]}]",6.213,"[ЕЕ PЕ] Центр и ЦиП. Интеграция между ПК Радар и ПАК Мобильный контролёр","2023-08-25T08:48:22.832720Z"
626,"1","2023-08-25T08:48:37.137933Z",677277,"[{""start"":26,""end"":70,""text"":""В детализации ЛС не отображается исполнитель"",""labels"":[""TITLE""]},{""start"":1,""end"":7,""text"":""КСК МС"",""labels"":[""PROJECT""]},{""start"":12,""end"":25,""text"":""СК00-00365336"",""labels"":[""ID""]}]",13.028,"[КСК МС] #HDСК00-00365336 В детализации ЛС не отображается исполнитель","2023-08-25T08:48:37.137986Z"
627,"1","2023-08-25T08:48:47.586556Z",661689,"[{""start"":18,""end"":72,""text"":""Нет возможности загрузить ФИАС и Схему сети в local DB"",""labels"":[""TITLE""]},{""start"":1,""end"":6,""text"":""МОЭСК"",""labels"":[""PROJECT""]},{""start"":11,""end"":18,""text"":""974209 "",""labels"":[""ID""]}]",8.816,"[МОЭСК] #HD974209 Нет возможности загрузить ФИАС и Схему сети в local DB","2023-08-25T08:48:47.586605Z"
628,"1","2023-08-25T08:48:56.699791Z",658900,"[{""start"":13,""end"":59,""text"":""Не работает фильтр в разделе Администрирование"",""labels"":[""TITLE""]},{""start"":0,""end"":11,""text"":""МРСК СК ЛКК"",""labels"":[""PROJECT""]}]",7.455,"МРСК СК ЛКК. Не работает фильтр в разделе Администрирование","2023-08-25T08:48:56.699847Z"
629,"1","2023-08-25T08:49:05.999954Z",811889,"[{""start"":22,""end"":40,""text"":""Не открывается АРМ"",""labels"":[""TITLE""]},{""start"":14,""end"":21,""text"":""1887693"",""labels"":[""ID""]},{""start"":1,""end"":11,""text"":""МРСК Центр"",""labels"":[""PROJECT""]}]",7.736,"[МРСК Центр] #1887693 Не открывается АРМ","2023-08-25T08:49:06.000014Z"
630,"1","2023-08-25T08:49:13.582794Z",647882,"[{""start"":11,""end"":47,""text"":"" Тестирование и отгрузка обновлений."",""labels"":[""TITLE""]},{""start"":1,""end"":9,""text"":""МОЭСК NE"",""labels"":[""PROJECT""]}]",5.975,"[МОЭСК NE]. Тестирование и отгрузка обновлений.","2023-08-25T08:49:13.582851Z"
631,"1","2023-08-25T08:49:28.054592Z",755551,"[{""start"":21,""end"":68,""text"":""В Акте замены не импортировалась причина замены"",""labels"":[""TITLE""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]},{""start"":13,""end"":20,""text"":""1111082"",""labels"":[""ID""]}]",12.919,"[МОЭСК МС] # 1111082 В Акте замены не импортировалась причина замены","2023-08-25T08:49:28.054643Z"
632,"1","2023-08-25T08:49:39.040988Z",589377,"[{""start"":28,""end"":98,""text"":""После обновления версии Мобильный обходчик, неполная база потребителей"",""labels"":[""TITLE""]},{""start"":0,""end"":11,""text"":""Казань. МС."",""labels"":[""PROJECT""]},{""start"":13,""end"":26,""text"":""СК00-00303522"",""labels"":[""ID""]}]",9.338,"Казань. МС. (СК00-00303522) После обновления версии Мобильный обходчик, неполная база потребителей","2023-08-25T08:49:39.041040Z"
633,"1","2023-08-25T08:49:46.715336Z",786667,"[{""start"":10,""end"":64,""text"":""Проблема отсутствия договоров ГПХ в мобильных сервисах"",""labels"":[""TITLE""]},{""start"":1,""end"":8,""text"":""МРСК СК"",""labels"":[""PROJECT""]}]",5.848,"[МРСК СК] Проблема отсутствия договоров ГПХ в мобильных сервисах","2023-08-25T08:49:46.715391Z"
634,"1","2023-08-25T08:50:03.871869Z",601473,"[{""start"":11,""end"":78,""text"":""Необходимо устранить сбой в работе приложения \""Мобильный контролер\"""",""labels"":[""TITLE""]},{""start"":0,""end"":10,""text"":""МС. Центр."",""labels"":[""PROJECT""]},{""start"":80,""end"":87,""text"":""1373098"",""labels"":[""ID""]}]",15.715,"МС. Центр. Необходимо устранить сбой в работе приложения ""Мобильный контролер"" (1373098)","2023-08-25T08:50:03.871923Z"
